"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","860524/2002","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.976.153/0002-12","ELETRO MINERACAO SAO SIMAO LTDA","SÃO SIMÃO - GO","BASALTO","Brita","Sim"
"Gerência Regional / GO","860626/2002","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.417.227/0001-25","TARCAL TRANSPORTES E MATERIAL DE CONSTRUCAO LTDA","JARAGUÁ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860629/2002","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.719.007/0001-20","SAO PEDRO MINERACAO E INDUSTRIA LTDA","PADRE BERNARDO - GO, VILA PROPÍCIO - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860723/2002","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.566.668/0001-14","Agregados Para A Construção Civil Ltda","PLANALTINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860734/2002","Requerimento de Autorização de Pesquisa","Concessão de Lavra","19.635.242/0001-80","MISTEL MINERACAO SANTA TEREZINHA LTDA","LUZIÂNIA - GO","XISTO","Industrial","Sim"
"Gerência Regional / GO","860782/2002","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.787.125/0001-39","PIRECAL PIRENOPOLIS CALCARIO LTDA","GUARANI DE GOIÁS - GO","CALCÁRIO DOLOMÍTICO, DOLOMITO, DOLOMITO","Corretivo de solo, Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","860956/2002","Requerimento de Autorização de Pesquisa","Concessão de Lavra","14.526.202/0001-86","AREIAL J. R LTDA","CAMPESTRE DE GOIÁS - GO, PALMEIRAS DE GOIÁS - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861058/2002","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.057.240/0001-22","CIPLAN CIMENTO PLANALTO SA","FORMOSA - GO","ARGILA, TURFA","Industrial, Industrial","Sim"
"Gerência Regional / GO","860057/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","28.443.446/0001-00","L F MONTEIRO FILHO","JARAGUÁ - GO, SÃO FRANCISCO DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860135/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.261.672/0001-01","EBCBM LTDA","INDIARA - GO, JANDAIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860136/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.261.672/0001-01","EBCBM LTDA","JANDAIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860137/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.261.672/0001-01","EBCBM LTDA","INDIARA - GO, JANDAIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860273/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","86.902.053/0001-13","MINERACAO MARACA INDUSTRIA E COMERCIO S/A","ALTO HORIZONTE - GO, NOVA IGUAÇU DE GOIÁS - GO, PILAR DE GOIÁS - GO","MINÉRIO DE COBRE, MINÉRIO DE OURO, MINÉRIO DE PRATA","Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","860282/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","13.648.937/0001-10","Cpx Goiana Mineração S.a.","ANICUNS - GO","CALCÁRIO DOLOMÍTICO","Industrial","Sim"
"Gerência Regional / GO","860312/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","17.125.322/0001-60","EMBRAAREIA EMPRESA DE EXTRACAO E COMERCIO DE AREIA LTDA","SANTA RITA DO NOVO DESTINO - GO, URUAÇU - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860313/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.620.834/0001-13","MINERACAO PLANALTO LTDA","SANTA RITA DO NOVO DESTINO - GO, URUAÇU - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860347/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.126.983/0001-70","Arenan Extração e Comércio de Areia Ltda","LUZIÂNIA - GO, ORIZONA - GO","AREIA, DIAMANTE INDUSTRIAL","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860433/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.007.590/0001-72","BRITAGO MINERACAO INDUSTRIA E COMERCIO LTDA","AVELINÓPOLIS - GO","DIORITO, GNAISSE","Brita, Construção civil","Sim"
"Gerência Regional / GO","860440/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","50.170.281/0012-51","PEDREIRA ANHANGUERA S.A. - EMPRESA DE MINERAÇÃO","GOIANIRA - GO","GRANITO, GRANITO","Brita, Pedra decorativa","Sim"
"Gerência Regional / GO","860460/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","08.528.222/0001-93","BRITAGRAN BRITAS E GRANITOS MINERADORA LTDA","NOVA VENEZA - GO","GRANITO, GRANITO P/ REVESTIMENTO","Revestimento, Revestimento","Sim"
"Gerência Regional / GO","860479/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","34.031.776/0001-90","VALE DO RIO VERDE COMERCIO DE MATERIAIS PARA CONSTRUCAO EIRELI","JATAÍ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860481/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","34.031.776/0001-90","VALE DO RIO VERDE COMERCIO DE MATERIAIS PARA CONSTRUCAO EIRELI","JATAÍ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860482/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.813.440/0001-78","COMERCIAL AREIA SAO SEBASTIAO LTDA","JATAÍ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860483/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.813.440/0001-78","COMERCIAL AREIA SAO SEBASTIAO LTDA","JATAÍ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860554/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, PIRES DO RIO - GO","AREIA, DIAMANTE INDUSTRIAL","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860556/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","33.624.438/0001-08","SETA MINERACAO LTDA","CAÇU - GO, SÃO SIMÃO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860560/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","13.648.937/0001-10","Cpx Goiana Mineração S.a.","ANICUNS - GO, AVELINÓPOLIS - GO","CALCÁRIO","Demais substâncias","Sim"
"Gerência Regional / GO","860602/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","08.638.106/0001-27","PEDREIRA FORTALEZA DO BAUZINHO LTDA","RIO VERDE - GO, SANTA HELENA DE GOIÁS - GO","BASALTO","Industrial","Sim"
"Gerência Regional / GO","860630/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","11.388.431/0001-93","PEDRAS MULTICORES LTDA","PIRENÓPOLIS - GO","QUARTZITO","Industrial","Sim"
"Gerência Regional / GO","860631/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","11.388.431/0001-93","PEDRAS MULTICORES LTDA","PIRENÓPOLIS - GO","QUARTZITO","Industrial","Sim"
"Gerência Regional / GO","860745/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","08.155.670/0001-99","D. L. do Prado M. Construcao Me","EDEALINA - GO, PONTALINA - GO","AREIA, MINÉRIO DE TITÂNIO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860762/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","ÁGUAS LINDAS DE GOIÁS - GO, COCALZINHO DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860891/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","04.746.729/0001-62","LEVANTINA NATURAL STONE BRASIL LTDA","MONTIVIDIU DO NORTE - GO","GRANITO, GRANITO P/ REVESTIMENTO","Revestimento, Revestimento","Sim"
"Gerência Regional / GO","860904/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","62.258.884/0001-36","INTERCEMENT BRASIL S/A - EM RECUPERACAO JUDICIAL","CEZARINA - GO","CALCÁRIO","Industrial","Sim"
"Gerência Regional / GO","860936/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.208.486/0001-68","VMF MINERACAO E CALCARIO LTDA","ANICUNS - GO","CALCÁRIO DOLOMÍTICO","Demais substâncias","Sim"
"Gerência Regional / GO","860975/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.730.693/0001-54","MINERACAO BELOCAL LTDA","PLANALTINA - GO","DOLOMITO","Demais substâncias","Sim"
"Gerência Regional / GO","861152/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.163.702/0001-00","MG MINERACAO GREEN GOLD EIRELI","CRISTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861155/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","07.191.574/0001-33","MARIZA AGUAS MINERAIS LTDA","HIDROLÂNDIA - GO","ÁGUA MINERAL","Industrial","Sim"
"Gerência Regional / GO","861187/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.195.907/0001-89","JOSÉ EUSTÁQUIO DE SOUSA","CUMARI - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861192/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.126.983/0001-70","Arenan Extração e Comércio de Areia Ltda","ORIZONA - GO","AREIA, DIAMANTE INDUSTRIAL","Construção civil, Industrial","Sim"
"Gerência Regional / GO","861200/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","10.482.288/0001-31","HIDROMINERAL CELESTE LTDA","ITUMBIARA - GO","ÁGUA MINERAL","Industrial","Sim"
"Gerência Regional / GO","861283/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.445.576/0001-25","TERRA GOYANA MINERADORA LTDA","BARRO ALTO - GO, SANTA RITA DO NOVO DESTINO - GO","MINÉRIO DE ALUMÍNIO","Demais substâncias","Sim"
"Gerência Regional / GO","861315/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.163.702/0001-00","MG MINERACAO GREEN GOLD EIRELI","CRISTALINA - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","861326/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","NOVA ROMA - GO","CONGLOMERADO, MINÉRIO DE TITÂNIO, QUARTZITO","Industrial, Revestimento, Revestimento","Sim"
"Gerência Regional / GO","861332/2003","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.126.983/0001-70","Arenan Extração e Comércio de Areia Ltda","ORIZONA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860042/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860076/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","21.962.006/0001-10","Loguiminas Serviços e Mineração Ltda","SÃO DOMINGOS - GO","DOLOMITO","Demais substâncias","Sim"
"Gerência Regional / GO","860094/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Demais substâncias, Demais substâncias","Sim"
"Gerência Regional / GO","860160/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.695.212/0001-54","MINERAÇÃO & TRANSPORTE NOSSA SENHORA APARECIDA LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA, MINÉRIO DE OURO","Construção civil, Metalurgia","Sim"
"Gerência Regional / GO","860165/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.978.870/0001-16","WESLEY JOSE DA SILVA","ARAGUARI - MG, CUMARI - GO","AREIA, DIAMANTE INDUSTRIAL","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860190/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","45.701.942/0001-35","AREAL PARANAIBA LTDA","ANHANGUERA - GO, ARAGUARI - MG","AREIA, DIAMANTE INDUSTRIAL","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860202/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","26.970.103/0001-78","BRITACAL IND E COM DE BRITA E CALCARIO BRASILIA LTDA","DIVINÓPOLIS DE GOIÁS - GO","CALCÁRIO, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860243/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.110.260/0001-45","JANDAIA CALCARIO AGRICOLA LTDA","JANDAIA - GO","CALCÁRIO, MINÉRIO DE TITÂNIO","Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","860260/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.133.510/0001-08","MINERADORA SANTO EXPEDITO LTDA","BARRO ALTO - GO","MINÉRIO DE ALUMÍNIO","Demais substâncias","Sim"
"Gerência Regional / GO","860281/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.163.702/0001-00","MG MINERACAO GREEN GOLD EIRELI","CRISTALINA - GO","AREIA, QUARTZO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860282/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.163.702/0001-00","MG MINERACAO GREEN GOLD EIRELI","CRISTALINA - GO","AREIA, CASCALHO, QUARTZO","Construção civil, Construção civil, Industrial","Sim"
"Gerência Regional / GO","860308/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.438.630/0001-30","AREIA BARRA AZUL EXTRACAO E COMERCIO LTDA","ARAGUARI - MG, CUMARI - GO","AREIA, CASCALHO, DIAMANTE INDUSTRIAL","Construção civil, Construção civil, Industrial","Sim"
"Gerência Regional / GO","860405/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.695.212/0001-54","MINERAÇÃO & TRANSPORTE NOSSA SENHORA APARECIDA LTDA","CAÇU - GO, SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860406/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","21.823.063/0001-18","PILAR DE GOIAS DESENVOLVIMENTO MINERAL LTDA","PILAR DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860416/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","COCALZINHO DE GOIÁS - GO","ARGILA","Demais substâncias","Sim"
"Gerência Regional / GO","860457/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","07.478.600/0001-09","CERAMIKALYS INDUSTRIA CERAMICA E COMERCIO LTDA","ÁGUAS LINDAS DE GOIÁS - GO, COCALZINHO DE GOIÁS - GO","AREIA, ARGILA, MINÉRIO DE OURO","Construção civil, Industrial, Industrial","Sim"
"Gerência Regional / GO","860503/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, IPAMERI - GO","AREIA, DIAMANTE INDUSTRIAL","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860504/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, IPAMERI - GO","AREIA, DIAMANTE INDUSTRIAL","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860525/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.220.490/0001-18","Calcario Uruaçu Ltda","NIQUELÂNDIA - GO","CALCÁRIO DOLOMÍTICO, DOLOMITO","Corretivo de solo, Corretivo de solo","Sim"
"Gerência Regional / GO","860686/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.695.212/0001-54","MINERAÇÃO & TRANSPORTE NOSSA SENHORA APARECIDA LTDA","SANTA VITÓRIA - MG, SÃO SIMÃO - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860694/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","37.637.063/0001-63","SAN SEBASTIAN EMPREENDIMENTOS GERAIS LTDA","HIDROLÂNDIA - GO","ÁGUA MINERAL","Industrial","Sim"
"Gerência Regional / GO","860758/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, IPAMERI - GO","AREIA, DIAMANTE","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860794/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","16.699.653/0001-40","GUSMAO-LIMA MINERADORA LTDA","VILA PROPÍCIO - GO","CALCÁRIO, CALCÁRIO DOLOMÍTICO","Fabricação de cal, Industrial","Sim"
"Gerência Regional / GO","860910/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.024.240/0001-02","Agropecuária Limírio Gonçalves Ltda.","CAMPO LIMPO DE GOIÁS - GO","ÁGUA MINERAL","Engarrafamento","Sim"
"Gerência Regional / GO","860975/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","08.784.926/0001-27","Ds Godinho","PIRENÓPOLIS - GO","QUARTZITO","Revestimento","Sim"
"Gerência Regional / GO","860983/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.140.744/0001-74","Mineração Manacá LTDA","AMARALINA - GO","MINÉRIO DE OURO, TALCO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860985/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","06.137.876/0001-60","TRANSAREIA LTDA","CACHOEIRA DOURADA - GO, CAPINÓPOLIS - MG","AREIA, CASCALHO","Construção civil, Demais substâncias","Sim"
"Gerência Regional / GO","861009/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.919.578/0001-60","ITAFOS ARRAIAS MINERACAO E FERTILIZANTES S.A.","CAMPOS BELOS - GO","CALCÁRIO, FOSFATO","Corretivo de solo, Fertilizantes","Sim"
"Gerência Regional / GO","861013/2004","Requerimento de Registro de Licença","Concessão de Lavra","15.577.033/0001-76","Deposito de Areia Rio Santana e Transporte Ltda Me ","ITAPURANGA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861017/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.036.167/0001-26","SEBA COMERCIO E INDUSTRIA LTDA","CALDAS NOVAS - GO, IPAMERI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861121/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","63.585.614/0001-00","FRANCO INDUSTRIALIZACAO E COMERCIALIZACAO DE AGUA MINERAL LTDA","JUSSARA - GO","ÁGUA MINERAL","Industrial","Sim"
"Gerência Regional / GO","861155/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.277.116/0001-35","CONCREMAX MATERIAIS LTDA","MINEIROS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861156/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.277.116/0001-35","CONCREMAX MATERIAIS LTDA","MINEIROS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861157/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","01.277.116/0001-35","CONCREMAX MATERIAIS LTDA","MINEIROS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","861295/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","10.338.305/0001-61","Santa Vitória Energia e Mineração Ltda","SANTA CRUZ DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861321/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","26.970.103/0001-78","BRITACAL IND E COM DE BRITA E CALCARIO BRASILIA LTDA","PLANALTINA - GO","CALCÁRIO, CALCÁRIO DOLOMÍTICO","Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","861344/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.417.227/0001-25","TARCAL TRANSPORTES E MATERIAL DE CONSTRUCAO LTDA","SANTA CRUZ DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861469/2004","Requerimento de Autorização de Pesquisa","Concessão de Lavra","28.443.446/0001-00","L F MONTEIRO FILHO","JARAGUÁ - GO, SÃO FRANCISCO DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860001/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","14.526.202/0001-86","AREIAL J. R LTDA","GUAPÓ - GO, PALMEIRAS DE GOIÁS - GO","AREIA, OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860003/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.250.862/0001-60","A. R. T. AREIAS RIO TESOURAS LTDA","MOZARLÂNDIA - GO, NOVA CRIXÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860004/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.417.227/0001-25","TARCAL TRANSPORTES E MATERIAL DE CONSTRUCAO LTDA","SANTA CRUZ DE GOIÁS - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860047/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","09.216.167/0001-69","MINERACOES DO BRASIL LTDA","CRISTALINA - GO, IPAMERI - GO","CALCÁRIO","Corretivo de solo","Sim"
"Gerência Regional / GO","860158/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","08.897.104/0001-52","SALPAR PARTICIPACOES LTDA","SÃO JOÃO D'ALIANÇA - GO","FILITO, SILTITO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860159/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","10.306.257/0001-20","BRASIL MANGANES LTDA","CAVALCANTE - GO","MINÉRIO DE MANGANÊS, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860160/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","10.306.257/0001-20","BRASIL MANGANES LTDA","CAVALCANTE - GO","MINÉRIO DE MANGANÊS, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860161/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","10.306.257/0001-20","BRASIL MANGANES LTDA","CAVALCANTE - GO","MINÉRIO DE MANGANÊS, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860162/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","10.306.257/0001-20","BRASIL MANGANES LTDA","CAVALCANTE - GO","MINÉRIO DE MANGANÊS, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860256/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","08.640.137/0001-12","Manoel Aires Filho & Cia Ltda","LUZIÂNIA - GO","ÁGUA MINERAL","Industrial","Sim"
"Gerência Regional / GO","860310/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","03.417.227/0001-25","TARCAL TRANSPORTES E MATERIAL DE CONSTRUCAO LTDA","SANTA CRUZ DE GOIÁS - GO","AREIA","Demais substâncias","Sim"
"Gerência Regional / GO","860370/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","02.802.569/0001-04","CERAMICA CATALAO EIRELI","CATALÃO - GO, CUMARI - GO","AREIA, ARGILA, CASCALHO","Construção civil, Construção civil, Industrial","Sim"
"Gerência Regional / GO","860407/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","05.163.702/0001-00","MG MINERACAO GREEN GOLD EIRELI","CRISTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860420/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","23.640.204/0001-92","Mineração Curimbaba Ltda","BARRO ALTO - GO","MINÉRIO DE ALUMÍNIO","Industrial","Sim"
"Gerência Regional / GO","860445/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860446/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860447/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860448/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860449/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860450/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860451/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860452/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","00.097.494/0001-74","CAMPOS AGRICOLA LTDA","FORMOSA - GO","AREIA, SAIBRO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860473/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","14.526.202/0001-86","AREIAL J. R LTDA","CEZARINA - GO, VARJÃO - GO","AREIA, MINÉRIO DE OURO","Construção civil, Ourivesaria","Sim"
"Gerência Regional / GO","860650/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","18.424.895/0001-57","MINASGOIAS MINERACAO BERGAMO LTDA","CENTRALINA - MG, ITUMBIARA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860665/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","26.970.103/0001-78","BRITACAL IND E COM DE BRITA E CALCARIO BRASILIA LTDA","DIVINÓPOLIS DE GOIÁS - GO","CALCÁRIO","Industrial","Sim"
"Gerência Regional / GO","860694/2005","Requerimento de Autorização de Pesquisa","Concessão de Lavra","10.261.177/0001-03","Pedra Ferro Mineração Ltda.","PARAÚNA - GO","BASALTO","Industrial","Sim"
