"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / GO","860284/2023","Requerimento de Cessão parcial","Requerimento de Pesquisa","50.223.792/0001-31","AF EXTRACAO DE AREIA E CALCARIO LTDA.","NIQUELÂNDIA - GO","AREIA, CALCÁRIO, MINÉRIO DE OURO","Construção civil, Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","860285/2023","Requerimento de Cessão parcial","Requerimento de Pesquisa","50.223.792/0001-31","AF EXTRACAO DE AREIA E CALCARIO LTDA.","NIQUELÂNDIA - GO","AREIA, CALCÁRIO, MINÉRIO DE OURO","Construção civil, Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","860284/2022","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","37.259.319/0001-46","FORTALEZA MINERADORA LTDA","GOIÁS - GO, ITAPIRAPUÃ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860285/2022","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","37.259.319/0001-46","FORTALEZA MINERADORA LTDA","ITAPIRAPUÃ - GO, MATRINCHÃ - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860510/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.690.791-**","CARLUCIO OLIVEIRA E SILVA","NIQUELÂNDIA - GO","CALCÁRIO, CALCÁRIO, CALCÁRIO, OURO","Brita, Corretivo de solo, Fabricação de cimento, Industrial","Sim"
"Gerência Regional / GO","861066/2024","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","37.259.319/0001-46","FORTALEZA MINERADORA LTDA","MONTE ALEGRE DE GOIÁS - GO","CALCÁRIO, FOSFATO","Corretivo de solo, Fertilizantes","Sim"
"Gerência Regional / GO","860249/2019","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","CAVALCANTE - GO","QUARTZITO","Revestimento","Sim"
"Gerência Regional / GO","860269/2019","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","CAVALCANTE - GO","QUARTZITO","Revestimento","Sim"
"Gerência Regional / GO","860270/2019","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","CAVALCANTE - GO","QUARTZITO","Revestimento","Sim"
"Gerência Regional / GO","860345/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","CAIAPÔNIA - GO","CALCÁRIO, FOSFATO","Fertilizantes, Revestimento","Sim"
"Gerência Regional / GO","860848/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","39.282.298/0001-05","MINERACAO CORCOVADO DE MINAS LTDA","BARRO ALTO - GO","GRANITO","Revestimento","Sim"
"Gerência Regional / GO","860693/2022","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","05.696.260/0001-67","COSTA & CURCIO EMPREENDIMENTOS LTDA","DIVINÓPOLIS DE GOIÁS - GO, SÃO DOMINGOS - GO","CALCÁRIO CALCÍTICO, CALCÁRIO DOLOMÍTICO","Corretivo de solo, Fabricação de cimento","Sim"
"Gerência Regional / GO","861831/2021","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","05.696.260/0001-67","COSTA & CURCIO EMPREENDIMENTOS LTDA","SÃO DOMINGOS - GO","CALCÁRIO DOLOMÍTICO, MINÉRIO DE MANGANÊS","Corretivo de solo, Industrial","Sim"
"Gerência Regional / GO","860153/2020","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.716.801-**","IRISMAR DE PAULA PARAGUASSU","BALIZA - GO, RIBEIRÃOZINHO - MT","DIAMANTE","Industrial","Sim"
"Gerência Regional / GO","860446/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO, TERESINA DE GOIÁS - GO","CALCÁRIO, GRAFITA, GRANITO, MINÉRIO DE LÍTIO, OURO, QUARTZO, TERRAS RARAS","Corretivo de solo, Industrial, Industrial, Industrial, Industrial, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860447/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO","CALCÁRIO, GRANITO, MANGANÊS, MINÉRIO DE LÍTIO, MINÉRIO DE NÍQUEL, MINÉRIO DE TUNGSTÊNIO, MINÉRIO DE ZINCO, OURO","Corretivo de solo, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860448/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO","CALCÁRIO, MINÉRIO DE LÍTIO, MINÉRIO DE MANGANÊS, MINÉRIO DE NÍQUEL, OURO, TERRAS RARAS","Corretivo de solo, Industrial, Industrial, Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","860493/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO","AREIA, GRAFITA, MANGANÊS, MINÉRIO DE FERRO, MINÉRIO DE LÍTIO, MINÉRIO DE ZINCO, OURO, QUARTZO INDUSTRIAL, TERRAS RARAS","Construção civil, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","860495/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO, TERESINA DE GOIÁS - GO","AREIA, CALCÁRIO, ESMERALDA, MINÉRIO DE FERRO, MINÉRIO DE LÍTIO, MINÉRIO DE MANGANÊS, NITRATO DE POTÁSSIO, OURO, SERPENTINITO","Construção civil, Corretivo de solo, Gema, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","860496/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO","AREIA, ESMERALDA, GRAFITA, MANGANÊS, MINÉRIO DE COBRE, MINÉRIO DE FERRO, MINÉRIO DE NÍQUEL, MINÉRIO DE ZINCO, NITRATO DE POTÁSSIO, OURO, QUARTZO INDUSTRIAL, SERPENTINITO, TERRAS RARAS","Construção civil, Gema, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","860497/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO","CALCÁRIO, ESMERALDA, GRAFITA, GRANITO, MANGANÊS, MINÉRIO DE COBRE, MINÉRIO DE FERRO, MINÉRIO DE NÍQUEL, OURO, QUARTZITO INDUSTRIAL, QUARTZO, SERPENTINITO, TERRAS RARAS","Corretivo de solo, Demais substâncias, Gema, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Pedra de coleção, Revestimento","Sim"
"Gerência Regional / GO","860498/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO","AREIA, CALCÁRIO, CASCALHO, ESMERALDA, GRAFITA, GRANITO, MINÉRIO DE COBRE, MINÉRIO DE LÍTIO, MINÉRIO DE MANGANÊS, MINÉRIO DE NÍQUEL, OURO, QUARTZITO INDUSTRIAL, QUARTZO, TERRAS RARAS","Construção civil, Construção civil, Corretivo de solo, Demais substâncias, Gema, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860499/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO, TERESINA DE GOIÁS - GO","AREIA, CALCÁRIO, CASCALHO, ESMERALDA, GRAFITA, GRANITO, MANGANÊS, MINÉRIO DE COBRE, MINÉRIO DE FERRO, MINÉRIO DE NÍQUEL, NITRATO DE POTÁSSIO, OURO, TERRAS RARAS","Construção civil, Corretivo de solo, Gema, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860500/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.647.426/0001-65","BLUE MINING COMERCIO E EXPORTACAO DE GEMAS LTDA","CAVALCANTE - GO","AMETISTA, AMIANTO, AREIA, CALCÁRIO, FOSFATO, GRAFITA, MANGANÊS, MINÉRIO DE COBRE, MINÉRIO DE FERRO, MINÉRIO DE NÍQUEL, OURO, QUARTZITO INDUSTRIAL, QUARTZO","Construção civil, Corretivo de solo, Demais substâncias, Fertilizantes, Gema, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial, Industrial","Sim"
"Gerência Regional / MG","830305/2019","Requerimento de Cessão parcial","Requerimento de Pesquisa","07.554.984/0001-00","MINERACAO MONTE AZUL LTDA","NIQUELÂNDIA - GO","CALCÁRIO, CALCÁRIO, CALCÁRIO","Corretivo de solo, Fabricação de cal, Fabricação de cimento","Sim"
"Gerência Regional / GO","860903/2019","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","02.524.794/0001-18","RM MARMI E GRANITI LTDA","IPAMERI - GO","FOSFATO","Fertilizantes","Sim"
"Gerência Regional / GO","860596/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","01.133.479/0001-05","COMGEO MINERACAO EMPREENDIMENTOS E PARTICIPACAO LTDA","GOIÁS - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","860619/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","01.133.479/0001-05","COMGEO MINERACAO EMPREENDIMENTOS E PARTICIPACAO LTDA","GOIÁS - GO","OURO","Industrial","Sim"
"Gerência Regional / GO","860386/2023","Requerimento de Cessão parcial","Requerimento de Pesquisa","15.337.357/0001-37","ATLANTA TRANSPORTES LTDA","NOVA IGUAÇU DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / TO","864372/2022","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","05.826.744/0001-83","ULTRA EMPREENDIMENTOS LTDA","MINAÇU - GO, PALMEIRÓPOLIS - TO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / GO","860986/2015","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.883.331-**","ALEXANDRE ANTONIO ABRAO","LEOPOLDO DE BULHÕES - GO","GRANITO, MINÉRIO DE OURO","Industrial, Revestimento","Sim"
"Gerência Regional / GO","860987/2015","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.883.331-**","ALEXANDRE ANTONIO ABRAO","LEOPOLDO DE BULHÕES - GO","GRANITO, MINÉRIO DE OURO","Industrial, Revestimento","Sim"
"Gerência Regional / GO","860780/2026","Requerimento de Cessão parcial","Requerimento de Pesquisa","***.474.891-**","GUSTAVO QUEIROZ CAETANO","CAMPESTRE DE GOIÁS - GO, PALMEIRAS DE GOIÁS - GO","AREIA, CASCALHO, DIAMANTE, MINÉRIO DE OURO","Construção civil, Construção civil, Gema, Industrial","Sim"
"Gerência Regional / GO","860229/2014","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.581.011-**","FREDERICO GONCALVES VIDIGAL","ARAGUAPAZ - GO, FAINA - GO","AREIA, DIAMANTE","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860518/1994","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.052.851-**","MAGDA MOFATTO HON","CALDAS NOVAS - GO","ÁGUA TERMO MINERAL","Demais substâncias","Sim"
"Gerência Regional / GO","860985/2003","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.052.851-**","MAGDA MOFATTO HON","RIO QUENTE - GO","ÁGUA MINERAL","Balneoterapia","Sim"
"Gerência Regional / GO","860895/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","02.083.764/0001-13","GAE CONSTRUCAO E COMERCIO LTDA","ALTO HORIZONTE - GO","GRANITO","Brita","Sim"
"Gerência Regional / GO","860715/2021","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","40.988.069/0001-90","COOPERATIVA DE MINERADORES E GARIMPEIROS DA REGIAO DE NIQUELANDIA - COOPERMINI","CAVALCANTE - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860766/2021","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","40.988.069/0001-90","COOPERATIVA DE MINERADORES E GARIMPEIROS DA REGIAO DE NIQUELANDIA - COOPERMINI","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860767/2021","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","40.988.069/0001-90","COOPERATIVA DE MINERADORES E GARIMPEIROS DA REGIAO DE NIQUELANDIA - COOPERMINI","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860768/2021","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","40.988.069/0001-90","COOPERATIVA DE MINERADORES E GARIMPEIROS DA REGIAO DE NIQUELANDIA - COOPERMINI","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860769/2021","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","40.988.069/0001-90","COOPERATIVA DE MINERADORES E GARIMPEIROS DA REGIAO DE NIQUELANDIA - COOPERMINI","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860772/2021","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","40.988.069/0001-90","COOPERATIVA DE MINERADORES E GARIMPEIROS DA REGIAO DE NIQUELANDIA - COOPERMINI","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860078/2024","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","31.410.873/0001-04","I.R.S Minerals Extração de Minerais EIRELI","IPORÁ - GO","MINÉRIO DE NÍQUEL, TERRAS RARAS","Industrial, Industrial","Sim"
"Gerência Regional / GO","860630/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","COLINAS DO SUL - GO, MINAÇU - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860631/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","CAVALCANTE - GO, COLINAS DO SUL - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860632/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","COLINAS DO SUL - GO, MINAÇU - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860658/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860659/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860660/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860661/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860666/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","ARRAIAS - TO, MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860676/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","861055/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","42.019.578/0001-30","ULTRA BRASIL RARE EARTHS MINERACAO LTDA","ISRAELÂNDIA - GO","TERRAS RARAS","Industrial","Sim"
"Gerência Regional / TO","864202/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","ARRAIAS - TO, MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / TO","864203/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","ARRAIAS - TO, MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / TO","864204/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","ARRAIAS - TO, MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / TO","864205/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","ARRAIAS - TO, MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / TO","864206/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","ARRAIAS - TO, MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / TO","864207/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","04.667.009/0001-01","CODELCO DO BRASIL MINERACAO LTDA.","ARRAIAS - TO, CAMPOS BELOS - GO, MONTE ALEGRE DE GOIÁS - GO","MINÉRIO DE COBRE","Industrial","Sim"
"Gerência Regional / GO","860965/2022","Requerimento de Pesquisa - Leilão","Requerimento de Pesquisa","61.082.988/0001-70","MARINGA FERRO-LIGA S.A","CAVALCANTE - GO, PARANÃ - TO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / TO","864314/2022","Requerimento de Pesquisa - Oferta Pública ","Requerimento de Pesquisa","61.082.988/0001-70","MARINGA FERRO-LIGA S.A","CAVALCANTE - GO, PARANÃ - TO","MINÉRIO DE MANGANÊS","Industrial","Sim"
"Gerência Regional / GO","860807/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.075.431-**","AMANDA PAULO ALVES DE OLIVEIRA","PADRE BERNARDO - GO","MINÉRIO DE OURO, QUARTZITO, QUARTZO","Industrial, Industrial, Revestimento","Sim"
"Gerência Regional / GO","861115/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.214.871-**","VALTENIR GONCALVES DA SILVA","CEZARINA - GO, INDIARA - GO, PALMEIRAS DE GOIÁS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860193/2020","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.836.231-**","ELIVELTON ALVES GOMES","ALTO HORIZONTE - GO, CAMPOS VERDES - GO, MARA ROSA - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860312/2026","Requerimento de Cessão parcial","Requerimento de Pesquisa","01.703.552/0001-29","Calta Calcario Taguatinga Ltda.","POSSE - GO","CALCÁRIO, CALCÁRIO, CALCÁRIO","Brita, Corretivo de solo, Fabricação de cimento","Sim"
"Gerência Regional / GO","860785/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.577.391-**","REISMAR CANDIDO MONTEIRO","JANDAIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860770/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.724.409-**","JERONIMO VOLPATO","BONÓPOLIS - GO","GRANITO, MINÉRIO DE OURO, QUARTZO","Brita, Gema, Industrial","Sim"
"Gerência Regional / GO","860874/2011","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.921.725-**","Erick da Silva Cerqueira","MINAÇU - GO","MINÉRIO DE ESTANHO","Industrial","Sim"
"Gerência Regional / GO","860877/2011","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.921.725-**","Erick da Silva Cerqueira","MINAÇU - GO","MINÉRIO DE ESTANHO","Industrial","Sim"
"Gerência Regional / GO","860880/2011","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.921.725-**","Erick da Silva Cerqueira","MINAÇU - GO","MINÉRIO DE ESTANHO","Industrial","Sim"
"Gerência Regional / GO","860884/2011","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.921.725-**","Erick da Silva Cerqueira","MINAÇU - GO","MINÉRIO DE ESTANHO","Industrial","Sim"
"Gerência Regional / GO","860346/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.233.831-**","GUILHERME MENDES LOPES","SÃO DOMINGOS - GO","AREIA, CALCÁRIO, CALCÁRIO, CASCALHO, DIAMANTE, GRANITO","Brita, Construção civil, Construção civil, Corretivo de solo, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860370/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.233.831-**","GUILHERME MENDES LOPES","COLINAS DO SUL - GO, MINAÇU - GO","AREIA, CALCÁRIO, CALCÁRIO, CASCALHO, DIAMANTE, GRANITO","Brita, Construção civil, Construção civil, Corretivo de solo, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860372/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.233.831-**","GUILHERME MENDES LOPES","COLINAS DO SUL - GO, MINAÇU - GO","AREIA, CALCÁRIO, CALCÁRIO, CASCALHO, DIAMANTE, GRANITO","Brita, Construção civil, Construção civil, Corretivo de solo, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860373/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.233.831-**","GUILHERME MENDES LOPES","COLINAS DO SUL - GO, MINAÇU - GO","AREIA, CALCÁRIO, CALCÁRIO, CASCALHO, DIAMANTE, GRANITO","Brita, Construção civil, Construção civil, Corretivo de solo, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860374/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.233.831-**","GUILHERME MENDES LOPES","COLINAS DO SUL - GO","AREIA, CALCÁRIO, CALCÁRIO, CASCALHO, DIAMANTE, GRANITO","Brita, Construção civil, Construção civil, Corretivo de solo, Industrial, Revestimento","Sim"
"Gerência Regional / BA","870408/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.233.831-**","GUILHERME MENDES LOPES","CORRENTINA - BA, SÃO DOMINGOS - GO","AREIA, CALCÁRIO, CALCÁRIO, CASCALHO, DIAMANTE, GRANITO","Brita, Construção civil, Construção civil, Corretivo de solo, Industrial, Revestimento","Sim"
"Gerência Regional / GO","860151/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.352.191-**","JULIANO GOMES DA SILVA","ALTO HORIZONTE - GO","MINÉRIO DE COBRE, MINÉRIO DE OURO","Industrial, Industrial","Sim"
"Gerência Regional / GO","860998/2011","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.793.601-**","Divino Tomáz Raimndo","COLINAS DO SUL - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860638/2022","Requerimento de Cessão parcial","Requerimento de Pesquisa","***.419.257-**","Itamar Luiz Meireles Sachetto","JARAGUÁ - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","860767/2018","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.419.257-**","Itamar Luiz Meireles Sachetto","PIRENÓPOLIS - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860601/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","***.947.949-**","VALMOR TAGLIAMENTO BREMM","SANTA RITA DO NOVO DESTINO - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861584/2011","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","01.637.895/0001-32","VOTORANTIM CIMENTOS S.A.","CEZARINA - GO, INDIARA - GO","ARGILA","Industrial","Sim"
"Gerência Regional / GO","860435/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","44.498.950/0001-63","RRM SERVICOS E CONSULTORIA LTDA","FAINA - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860910/2025","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","44.498.950/0001-63","RRM SERVICOS E CONSULTORIA LTDA","ITUMBIARA - GO","AREIA, MINÉRIO DE OURO","Construção civil, Industrial","Sim"
"Gerência Regional / GO","861004/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","00.052.803/0001-90","PEDREIRA ARAGUAIA LTDA","SENADOR CANEDO - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861005/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","00.052.803/0001-90","PEDREIRA ARAGUAIA LTDA","QUIRINÓPOLIS - GO","MINÉRIO DE OURO","Industrial","Sim"
"Gerência Regional / GO","861227/2016","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","00.052.803/0001-90","PEDREIRA ARAGUAIA LTDA","PROFESSOR JAMIL - GO","BASALTO","Revestimento","Sim"
"Gerência Regional / GO","860584/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","02.978.622/0001-14","SANTA SONIA PARTICIPACOES LTDA","NIQUELÂNDIA - GO","MINÉRIO DE COBALTO, MINÉRIO DE COBRE, MINÉRIO DE NÍQUEL, MINÉRIO DE OURO","Industrial, Industrial, Industrial, Industrial","Sim"
"Gerência Regional / GO","860585/2026","Requerimento de Autorização de Pesquisa","Requerimento de Pesquisa","02.978.622/0001-14","SANTA SONIA PARTICIPACOES LTDA","NIQUELÂNDIA - GO","MINÉRIO DE COBALTO, MINÉRIO DE COBRE, MINÉRIO DE NÍQUEL, MINÉRIO DE OURO","Industrial, Industrial, Industrial, Industrial","Sim"
