mineral_id,mineral_name,company_id,operation_id,project_id,municipality_id,year,production_t,production_basis,latitude,longitude,source_id,nivel_agregacao,processo_anm,valor_observado_estimado,metodo_estimacao,erro_estimativa_intervalo,participacao_cfem_brl,cfem_brl_operacao,cfem_brl_mineral_ano,production_t_rateio_por_t,status_validacao,responsavel_validacao,periodo_referencia,tipo_fonte,source_url,data_acesso,fato_ids,observacao,versao_base
MIN_034,Areia,COM_CNPJ_18424895,OPE_861228_2014,,5211503,2025,1645.695425901902,ROM,-18.609146,-49.360302,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,861228/2014,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.645,695 e 9.286,185 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002931746501580755,599.6,2045197.29000002,9286.185081226376,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_NOME_FE7A4315,OPE_860703_2021,,5220108,2025,1644.185865387817,ROM,-16.413706,-50.475096,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860703/2021,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.644,186 e 5.282,635 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002929057274469566,599.0500000000001,2045197.29000002,5282.634530871016,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_18424895,OPE_861227_2014,,5211503,2025,1642.813537647738,ROM,-18.604983,-49.353936,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,861227/2014,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.642,814 e 9.270,263 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002926612522550302,598.5500000000001,2045197.29000002,9270.26287400004,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_20011715,OPE_860556_2006,,5205455,2025,1630.023443110209,ROM,-17.292931,-49.625713,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860556/2006,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.630,023 e 4.670,514 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002903827434662767,593.8900000000001,2045197.29000002,4670.514119725211,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_01761779,OPE_860082_2009,,5220603,2025,1626.674963424417,ROM,-16.567907,-48.57944,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860082/2009,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.273,777 e 1.626,675 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002897862239979763,592.67,2045197.29000002,1273.776578106876,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_NOME_7F0AEC6D,OPE_860978_2014,,5204557,2025,1602.631781418245,ROM,-16.809217,-49.059308,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860978/2014,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.602,632 e 2.618,319 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002855030186354267,583.91,2045197.29000002,2618.318521664134,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_01825710,OPE_861542_2009,,5220603,2025,1595.029085738212,ROM,-16.604164,-48.491094,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,861542/2009,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.595,029 e 1.885,897 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002841486260721547,581.14,2045197.29000002,1885.89698925268,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_52448287,OPE_860341_2017,,5218508,2025,1575.404799055092,ROM,-18.603977,-50.40637,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860341/2017,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.575,405 e 2.603,670 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.000280652630827608,573.99,2045197.29000002,2603.670091015905,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_14966638,OPE_860729_2020,,5206404,2025,1563.767459819228,ROM,-14.467514,-49.694906,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860729/2020,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.563,767 e 2.025,659 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002785794812000726,569.75,2045197.29000002,2025.658586017184,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_52448287,OPE_860340_2017,,5218508,2025,1558.744740290541,ROM,-18.597103,-50.42714,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860340/2017,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.558,745 e 2.576,708 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002776847019976221,567.92,2045197.29000002,2576.708486779309,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_18090544,OPE_861265_2021,,5200209,2025,1556.933267673638,ROM,-18.103478,-48.876876,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,861265/2021,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.556,933 e 4.921,731 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002773619947442794,567.26,2045197.29000002,4921.731167074067,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_49703695,OPE_862299_2011,,5211602,2025,1544.280405910116,ROM,-16.652097,-50.894542,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,862299/2011,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.544,280 e 4.884,579 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002751079334747184,562.65,2045197.29000002,4884.579350212617,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_18424895,OPE_861226_2014,,5211503,2025,1519.441273814698,ROM,-18.602476,-49.351327,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,861226/2014,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.519,441 e 8.507,766 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002706829325008514,553.5999999999998,2045197.29000002,8507.766061272174,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_45844367,OPE_860065_2021,,5204409,2025,1512.030704018276,ROM,-17.248099,-51.876929,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,860065/2021,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.512,031 e 3.067,679 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002693627664644493,550.9000000000001,2045197.29000002,3067.67859227406,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
MIN_034,Areia,COM_CNPJ_18424895,OPE_862098_1995,,5211503,2025,1506.102248181137,ROM,-18.637828,-49.374455,SRC_ANM_PROD_BRUTA; SRC_ANM_CFEM; SRC_ANM_CADASTRO; SRC_ANM_SIGMINE; SRC_IBGE_MALHA_2025,operacao,862098/1995,estimado,"Rateio da produção observada do AMB de Goiás (mesmo mineral, ano e base) pela participação do processo na CFEM recolhida em R$ no mineral e ano: production_t = total do AMB × participacao_cfem_brl. A CFEM dos subitens de Calcário entra em Calcário. Premissa: a mesma relação R$/t entre as operações do mineral (preço, teor e mix de produto iguais); a quantidade em t da CFEM fica só como sensibilidade (production_t_rateio_por_t) porque carrega os erros documentados na 09b/09c. É estimativa: não usar como produção observada da operação nem como denominador observado de intensidade energética operação-específica.","entre 1.506,102 e 8.507,766 t (rateio por R$ × rateio pela quantidade em t da CFEM)",0.0002683066336353274,548.7399999999999,2045197.29000002,8507.766061272174,estimativa_conferida_no_total,Squad 1 / Estudante 1 — checagens automáticas do pipeline (ver 14b),2025,oficial,"https://dadosabertos.anm.gov.br/AMB/Producao_Bruta.csv; https://dadosabertos.anm.gov.br/CFEM/CFEM_Arrecadacao_2022_2026.csv; https://dadosabertos.anm.gov.br/SCM/<arquivo>.csv — 13 arquivos (Alvara_de_Pesquisa, Cessoes_de_Direitos, Guia_de_Utilizacao_Autorizada, Licenciamento, PLG, Portaria_de_Lavra, …); https://dadosabertos.anm.gov.br/SIGMINE/PROCESSOS_MINERARIOS/GO.zip; https://geoftp.ibge.gov.br/organizacao_do_territorio/malhas_territoriais/malhas_municipais/municipio_2025/UFs/GO/GO_Municipios_2025.zip",2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10; 2026-09-10,FATO_044282,,v17
